state,date,ML,Low_90,High_90,Low_50,High_50
Florida,2020-04-09,0.9500000000000001,0.71,1.21,0.87,1.08
Florida,2020-04-10,0.91,0.67,1.17,0.8300000000000001,1.04
Florida,2020-04-11,0.8200000000000001,0.58,1.09,0.73,0.9400000000000001
Florida,2020-04-12,0.78,0.52,1.03,0.68,0.89
Florida,2020-04-13,0.73,0.48,1.0,0.65,0.87
Florida,2020-04-14,0.71,0.46,0.99,0.62,0.84
Florida,2020-04-15,0.74,0.49,1.03,0.65,0.87
Georgia,2020-03-04,4.0,1.58,8.290000000000001,2.83,5.57
Georgia,2020-03-05,3.75,1.54,7.3100000000000005,2.8000000000000003,5.19
Georgia,2020-03-06,3.98,1.7,7.3,2.98,5.32
Georgia,2020-03-07,3.96,1.82,6.86,3.08,5.2
Georgia,2020-03-08,3.79,1.82,6.2700000000000005,2.99,4.86
Georgia,2020-03-09,3.5700000000000003,1.77,5.72,2.88,4.54
Georgia,2020-03-10,3.17,1.55,5.04,2.54,4.0
Georgia,2020-03-11,3.2,1.6600000000000001,4.94,2.62,3.99
Georgia,2020-03-12,3.25,1.79,4.83,2.65,3.91
Georgia,2020-03-13,3.27,1.95,4.72,2.79,3.94
Georgia,2020-03-14,3.16,1.94,4.42,2.74,3.77
Georgia,2020-03-15,3.13,2.04,4.2700000000000005,2.73,3.65
Georgia,2020-03-16,3.1,2.11,4.1,2.73,3.5500000000000003
Georgia,2020-03-17,3.38,2.5300000000000002,4.29,3.04,3.7600000000000002
Georgia,2020-03-18,3.34,2.61,4.14,3.08,3.71
Georgia,2020-03-19,3.1,2.44,3.7800000000000002,2.85,3.4
Georgia,2020-03-20,2.85,2.25,3.45,2.66,3.16
Georgia,2020-03-21,2.72,2.2,3.3000000000000003,2.52,2.97
Georgia,2020-03-22,2.63,2.14,3.15,2.47,2.89
Georgia,2020-03-23,2.56,2.09,3.02,2.41,2.8000000000000003
Georgia,2020-03-24,2.61,2.2,3.0700000000000003,2.47,2.83
Georgia,2020-03-25,2.48,2.09,2.89,2.34,2.67
Georgia,2020-03-26,2.2,1.84,2.6,2.06,2.37
Georgia,2020-03-27,1.8900000000000001,1.54,2.27,1.76,2.06
Georgia,2020-03-28,1.92,1.58,2.29,1.78,2.07
Georgia,2020-03-29,1.97,1.6300000000000001,2.31,1.84,2.12
Georgia,2020-03-30,2.09,1.78,2.43,1.99,2.2600000000000002
Georgia,2020-03-31,1.99,1.69,2.31,1.8900000000000001,2.15
Georgia,2020-04-01,1.75,1.47,2.07,1.6500000000000001,1.9000000000000001
Georgia,2020-04-02,1.34,1.06,1.6500000000000001,1.22,1.46
Georgia,2020-04-03,1.07,0.79,1.3900000000000001,0.98,1.23
Georgia,2020-04-04,1.16,0.87,1.47,1.06,1.31
Georgia,2020-04-05,1.55,1.27,1.86,1.44,1.68
Georgia,2020-04-06,1.78,1.5,2.06,1.67,1.9000000000000001
Georgia,2020-04-07,1.82,1.55,2.08,1.73,1.95
Georgia,2020-04-08,1.47,1.22,1.74,1.3900000000000001,1.61
Georgia,2020-04-09,0.86,0.62,1.1500000000000001,0.78,1.0
Georgia,2020-04-10,0.45,0.18,0.72,0.37,0.6
Georgia,2020-04-11,0.15,0.0,0.41000000000000003,0.08,0.27
Georgia,2020-04-12,0.31,0.07,0.62,0.23,0.47000000000000003
Georgia,2020-04-13,0.72,0.42,1.04,0.62,0.88
Georgia,2020-04-14,1.01,0.72,1.33,0.9,1.1500000000000001
Georgia,2020-04-15,1.28,0.99,1.58,1.19,1.44
Hawaii,2020-03-13,4.0,1.58,8.290000000000001,2.83,5.57
Hawaii,2020-03-14,4.25,1.81,8.120000000000001,3.18,5.8100000000000005
Hawaii,2020-03-15,3.7600000000000002,1.6,6.72,2.89,5.04
Hawaii,2020-03-16,3.7800000000000002,1.7,6.43,2.94,4.93
Hawaii,2020-03-17,3.65,1.77,6.04,2.87,4.66
Hawaii,2020-03-18,3.69,1.86,5.7700000000000005,2.99,4.63
Hawaii,2020-03-19,3.38,1.77,5.22,2.75,4.19
Hawaii,2020-03-20,3.2600000000000002,1.8,4.94,2.63,3.93
Hawaii,2020-03-21,3.1,1.76,4.61,2.58,3.7600000000000002
Hawaii,2020-03-22,2.84,1.61,4.2,2.36,3.43
Hawaii,2020-03-23,2.56,1.4000000000000001,3.79,2.14,3.13
Hawaii,2020-03-24,2.36,1.24,3.49,1.94,2.87
Hawaii,2020-03-25,2.2600000000000002,1.23,3.39,1.87,2.7600000000000002
Hawaii,2020-03-26,2.23,1.22,3.29,1.82,2.67
Hawaii,2020-03-27,2.23,1.25,3.23,1.8900000000000001,2.71
Hawaii,2020-03-28,2.21,1.27,3.16,1.87,2.65
Hawaii,2020-03-29,2.17,1.27,3.0700000000000003,1.82,2.56
Hawaii,2020-03-30,2.08,1.23,2.95,1.77,2.48
Hawaii,2020-03-31,1.96,1.12,2.77,1.6600000000000001,2.34
Hawaii,2020-04-01,1.86,1.08,2.68,1.58,2.24
Hawaii,2020-04-02,1.77,1.03,2.59,1.5,2.14
Hawaii,2020-04-03,1.6400000000000001,0.9,2.42,1.3900000000000001,2.02
Hawaii,2020-04-04,1.53,0.8,2.3000000000000003,1.28,1.9000000000000001
Hawaii,2020-04-05,1.3800000000000001,0.66,2.15,1.1,1.71
Hawaii,2020-04-06,1.29,0.56,2.05,1.0,1.61
Hawaii,2020-04-07,1.2,0.44,1.93,0.9500000000000001,1.57
Hawaii,2020-04-08,1.1500000000000001,0.4,1.9000000000000001,0.88,1.5
Hawaii,2020-04-09,1.11,0.35000000000000003,1.86,0.85,1.48
Hawaii,2020-04-10,1.07,0.32,1.84,0.77,1.4000000000000001
Hawaii,2020-04-11,1.0,0.23,1.74,0.72,1.36
Hawaii,2020-04-12,0.93,0.19,1.69,0.67,1.32
Hawaii,2020-04-13,0.9,0.13,1.62,0.63,1.29
Hawaii,2020-04-14,0.86,0.08,1.56,0.55,1.21
Hawaii,2020-04-15,0.8300000000000001,0.1,1.58,0.54,1.21
Idaho,2020-03-13,4.0,1.58,8.290000000000001,2.83,5.57
Idaho,2020-03-14,3.56,1.52,6.72,2.62,4.78
Idaho,2020-03-15,3.2800000000000002,1.44,5.98,2.52,4.42
Idaho,2020-03-16,3.35,1.53,5.8500000000000005,2.58,4.39
Idaho,2020-03-17,3.31,1.53,5.5200000000000005,2.5300000000000002,4.2
Idaho,2020-03-18,3.2,1.55,5.21,2.52,4.05
Idaho,2020-03-19,3.23,1.6600000000000001,5.07,2.58,4.0
Idaho,2020-03-20,3.0100000000000002,1.56,4.64,2.42,3.7
Idaho,2020-03-21,2.82,1.5,4.33,2.25,3.42
Idaho,2020-03-22,2.86,1.6,4.25,2.39,3.49
Idaho,2020-03-23,3.13,1.95,4.41,2.71,3.73
Idaho,2020-03-24,3.27,2.17,4.36,2.91,3.8200000000000003
Idaho,2020-03-25,3.14,2.17,4.1,2.81,3.61
Idaho,2020-03-26,2.87,2.04,3.77,2.56,3.27
Idaho,2020-03-27,2.68,1.92,3.49,2.42,3.0700000000000003
Idaho,2020-03-28,2.56,1.86,3.3000000000000003,2.2800000000000002,2.87
Idaho,2020-03-29,2.5300000000000002,1.8800000000000001,3.21,2.3000000000000003,2.85
Idaho,2020-03-30,2.64,2.02,3.24,2.45,2.96
Idaho,2020-03-31,2.61,2.05,3.17,2.4,2.86
Idaho,2020-04-01,2.39,1.8800000000000001,2.92,2.22,2.65
Idaho,2020-04-02,2.0100000000000002,1.54,2.5300000000000002,1.85,2.2600000000000002
Idaho,2020-04-03,1.57,1.1,2.07,1.41,1.81
Idaho,2020-04-04,1.18,0.72,1.7,0.99,1.3900000000000001
Idaho,2020-04-05,0.84,0.35000000000000003,1.35,0.64,1.05
Idaho,2020-04-06,0.66,0.17,1.18,0.49,0.92
Idaho,2020-04-07,0.66,0.15,1.19,0.49,0.9400000000000001
Idaho,2020-04-08,0.7000000000000001,0.16,1.24,0.49,0.9500000000000001
Idaho,2020-04-09,0.7000000000000001,0.15,1.25,0.47000000000000003,0.9400000000000001
Idaho,2020-04-10,0.62,0.1,1.18,0.43,0.91
Idaho,2020-04-11,0.46,0.0,0.98,0.29,0.75
Idaho,2020-04-12,0.34,0.0,0.93,0.19,0.62
Idaho,2020-04-13,0.24,0.0,0.86,0.14,0.53
Idaho,2020-04-14,0.3,0.01,0.9500000000000001,0.16,0.58
Idaho,2020-04-15,0.41000000000000003,0.02,1.07,0.25,0.73
Illinois,2020-03-05,4.0,1.58,8.290000000000001,2.83,5.57
Illinois,2020-03-06,3.75,1.54,7.3100000000000005,2.8000000000000003,5.19
Illinois,2020-03-07,3.98,1.7,7.3,2.98,5.32
Illinois,2020-03-08,3.96,1.82,6.86,3.08,5.2
Illinois,2020-03-09,3.79,1.82,6.2700000000000005,2.99,4.86
Illinois,2020-03-10,3.8000000000000003,1.94,5.97,3.0700000000000003,4.76
Illinois,2020-03-11,3.63,1.95,5.51,3.0100000000000002,4.5
Illinois,2020-03-12,3.54,2.0100000000000002,5.18,2.97,4.29
Illinois,2020-03-13,3.34,2.0,4.8100000000000005,2.8000000000000003,3.96
Illinois,2020-03-14,3.3000000000000003,2.09,4.6000000000000005,2.86,3.9
Illinois,2020-03-15,3.5300000000000002,2.46,4.68,3.1,4.01
Illinois,2020-03-16,3.77,2.83,4.72,3.43,4.21
Illinois,2020-03-17,3.79,3.0100000000000002,4.6000000000000005,3.5300000000000002,4.19
Illinois,2020-03-18,3.62,2.97,4.32,3.4,3.96
Illinois,2020-03-19,3.44,2.87,4.03,3.24,3.72
Illinois,2020-03-20,3.14,2.63,3.65,2.95,3.37
Illinois,2020-03-21,2.8000000000000003,2.36,3.29,2.63,3.0100000000000002
Illinois,2020-03-22,2.5300000000000002,2.12,2.98,2.4,2.7600000000000002
Illinois,2020-03-23,2.49,2.11,2.92,2.34,2.67
Illinois,2020-03-24,2.41,2.05,2.81,2.27,2.58
Illinois,2020-03-25,2.34,1.99,2.7,2.19,2.48
Illinois,2020-03-26,2.39,2.08,2.75,2.29,2.57
Illinois,2020-03-27,2.2,1.9000000000000001,2.5300000000000002,2.09,2.35
Illinois,2020-03-28,2.08,1.78,2.38,1.98,2.23
Illinois,2020-03-29,1.93,1.6600000000000001,2.24,1.84,2.08
Illinois,2020-03-30,1.69,1.42,1.98,1.59,1.82
Illinois,2020-03-31,1.6500000000000001,1.3900000000000001,1.94,1.57,1.8
Illinois,2020-04-01,1.69,1.43,1.96,1.6,1.82
Illinois,2020-04-02,1.57,1.32,1.84,1.49,1.71
Illinois,2020-04-03,1.55,1.31,1.82,1.46,1.67
Illinois,2020-04-04,1.41,1.18,1.68,1.34,1.55
Illinois,2020-04-05,1.35,1.11,1.6,1.25,1.45
Illinois,2020-04-06,1.34,1.1,1.58,1.26,1.46
Illinois,2020-04-07,1.33,1.1,1.58,1.25,1.45
Illinois,2020-04-08,1.3,1.07,1.54,1.23,1.43
Illinois,2020-04-09,1.35,1.1300000000000001,1.59,1.27,1.46
Illinois,2020-04-10,1.23,1.02,1.48,1.16,1.35
Illinois,2020-04-11,1.07,0.86,1.32,1.0,1.19
Illinois,2020-04-12,0.96,0.74,1.2,0.88,1.07
Illinois,2020-04-13,0.91,0.6900000000000001,1.1500000000000001,0.8300000000000001,1.02
Illinois,2020-04-14,0.88,0.66,1.1300000000000001,0.79,0.98
Illinois,2020-04-15,0.91,0.68,1.1500000000000001,0.84,1.04
Indiana,2020-03-06,4.0,1.58,8.290000000000001,2.83,5.57
Indiana,2020-03-07,3.75,1.54,7.3100000000000005,2.8000000000000003,5.19
Indiana,2020-03-08,3.98,1.7,7.3,2.98,5.32
Indiana,2020-03-09,3.6,1.6,6.4,2.74,4.75
Indiana,2020-03-10,3.35,1.51,5.8500000000000005,2.6,4.42
Indiana,2020-03-11,3.16,1.43,5.46,2.48,4.17
Indiana,2020-03-12,3.0100000000000002,1.34,5.14,2.34,3.93
Indiana,2020-03-13,2.88,1.29,4.92,2.18,3.69
Indiana,2020-03-14,2.95,1.36,4.93,2.33,3.8200000000000003
Indiana,2020-03-15,2.96,1.36,4.79,2.33,3.7600000000000002
Indiana,2020-03-16,3.0700000000000003,1.52,4.82,2.43,3.8000000000000003
Indiana,2020-03-17,3.2,1.73,4.84,2.63,3.92
Indiana,2020-03-18,3.38,1.99,4.84,2.86,4.04
Indiana,2020-03-19,3.58,2.34,4.87,3.08,4.12
Indiana,2020-03-20,3.66,2.59,4.7700000000000005,3.27,4.17
Indiana,2020-03-21,3.6,2.68,4.54,3.29,4.0600000000000005
Indiana,2020-03-22,3.39,2.6,4.2,3.11,3.77
Indiana,2020-03-23,3.2600000000000002,2.58,3.98,3.0300000000000002,3.61
Indiana,2020-03-24,3.29,2.68,3.9,3.04,3.54
Indiana,2020-03-25,3.18,2.66,3.74,2.96,3.4
Indiana,2020-03-26,3.0,2.5300000000000002,3.49,2.85,3.25
Indiana,2020-03-27,2.74,2.32,3.2,2.58,2.94
Indiana,2020-03-28,2.46,2.08,2.9,2.33,2.67
Indiana,2020-03-29,2.22,1.86,2.64,2.09,2.41
Indiana,2020-03-30,2.06,1.69,2.43,1.94,2.25
Indiana,2020-03-31,1.8900000000000001,1.54,2.2600000000000002,1.77,2.07
Indiana,2020-04-01,1.83,1.5,2.2,1.72,2.0100000000000002
Indiana,2020-04-02,1.71,1.3900000000000001,2.07,1.59,1.87
Indiana,2020-04-03,1.62,1.28,1.94,1.52,1.8
Indiana,2020-04-04,1.52,1.2,1.85,1.41,1.68
Indiana,2020-04-05,1.4000000000000001,1.08,1.72,1.3,1.57
Indiana,2020-04-06,1.26,0.9500000000000001,1.59,1.12,1.3800000000000001
Indiana,2020-04-07,1.18,0.87,1.51,1.05,1.31
Indiana,2020-04-08,1.09,0.79,1.43,0.96,1.22
Indiana,2020-04-09,1.06,0.75,1.3900000000000001,0.97,1.24
Indiana,2020-04-10,0.98,0.67,1.31,0.88,1.1500000000000001
Indiana,2020-04-11,0.87,0.56,1.21,0.77,1.04
Indiana,2020-04-12,0.79,0.48,1.1400000000000001,0.67,0.9400000000000001
Indiana,2020-04-13,0.71,0.39,1.06,0.61,0.89
Indiana,2020-04-14,0.64,0.32,1.0,0.52,0.8
Indiana,2020-04-15,0.67,0.32,1.01,0.56,0.85
Iowa,2020-03-08,4.0,1.58,8.290000000000001,2.83,5.57
Iowa,2020-03-09,3.2800000000000002,1.43,5.94,2.5100000000000002,4.4
Iowa,2020-03-10,2.73,1.19,4.86,2.13,3.67
Iowa,2020-03-11,2.59,1.1300000000000001,4.54,2.0300000000000002,3.46
Iowa,2020-03-12,2.33,1.0,4.14,1.8,3.11
Iowa,2020-03-13,2.2800000000000002,0.97,4.04,1.77,3.0500000000000003
Iowa,2020-03-14,2.23,0.93,3.94,1.71,2.96
Iowa,2020-03-15,2.32,0.99,4.01,1.73,2.98
Iowa,2020-03-16,2.37,1.03,4.01,1.86,3.1
Iowa,2020-03-17,2.39,1.05,3.95,1.81,3.0100000000000002
Iowa,2020-03-18,2.38,1.06,3.86,1.86,3.02
Iowa,2020-03-19,2.5500000000000003,1.27,4.0,2.05,3.18
Iowa,2020-03-20,2.5300000000000002,1.3,3.87,2.0300000000000002,3.09
Iowa,2020-03-21,2.56,1.4000000000000001,3.8200000000000003,2.13,3.13
Iowa,2020-03-22,2.52,1.4000000000000001,3.65,2.12,3.0500000000000003
Iowa,2020-03-23,2.4,1.3800000000000001,3.48,2.05,2.92
Iowa,2020-03-24,2.44,1.49,3.46,2.08,2.89
Iowa,2020-03-25,2.46,1.57,3.4,2.1,2.85
Iowa,2020-03-26,2.43,1.6,3.3000000000000003,2.12,2.82
Iowa,2020-03-27,2.49,1.69,3.2600000000000002,2.22,2.87
Iowa,2020-03-28,2.41,1.7,3.16,2.15,2.75
Iowa,2020-03-29,2.2600000000000002,1.59,2.95,2.0100000000000002,2.57
Iowa,2020-03-30,2.09,1.47,2.7600000000000002,1.86,2.39
Iowa,2020-03-31,1.9100000000000001,1.33,2.57,1.7,2.21
Iowa,2020-04-01,1.8,1.23,2.43,1.57,2.06
Iowa,2020-04-02,1.72,1.17,2.34,1.52,2.0
Iowa,2020-04-03,1.62,1.07,2.21,1.42,1.8900000000000001
Iowa,2020-04-04,1.59,1.05,2.17,1.3900000000000001,1.85
Iowa,2020-04-05,1.56,1.03,2.13,1.35,1.8
Iowa,2020-04-06,1.54,1.02,2.1,1.37,1.82
Iowa,2020-04-07,1.52,1.01,2.07,1.35,1.79
Iowa,2020-04-08,1.51,1.01,2.05,1.34,1.77
Iowa,2020-04-09,1.46,0.96,1.98,1.28,1.7
Iowa,2020-04-10,1.4000000000000001,0.92,1.93,1.25,1.67
Iowa,2020-04-11,1.3800000000000001,0.89,1.8800000000000001,1.21,1.62
Iowa,2020-04-12,1.34,0.86,1.84,1.19,1.6
Iowa,2020-04-13,1.31,0.84,1.81,1.1400000000000001,1.54
Iowa,2020-04-14,1.29,0.8200000000000001,1.78,1.1400000000000001,1.54
Iowa,2020-04-15,1.25,0.8,1.76,1.06,1.45
Kansas,2020-03-10,4.0,1.58,8.290000000000001,2.83,5.57
Kansas,2020-03-11,3.75,1.54,7.3100000000000005,2.8000000000000003,5.19
Kansas,2020-03-12,3.56,1.49,6.71,2.65,4.82
Kansas,2020-03-13,3.77,1.67,6.82,2.8000000000000003,4.95
Kansas,2020-03-14,3.47,1.52,6.07,2.69,4.6000000000000005
Kansas,2020-03-15,3.5100000000000002,1.6400000000000001,5.97,2.68,4.49
Kansas,2020-03-16,3.44,1.6300000000000001,5.63,2.75,4.43
Kansas,2020-03-17,3.5100000000000002,1.76,5.49,2.83,4.39
Kansas,2020-03-18,3.2600000000000002,1.71,5.0600000000000005,2.6,3.99
Kansas,2020-03-19,3.17,1.72,4.79,2.65,3.93
Kansas,2020-03-20,2.93,1.58,4.37,2.44,3.6
Kansas,2020-03-21,2.73,1.49,4.07,2.2800000000000002,3.35
Kansas,2020-03-22,2.72,1.56,3.98,2.29,3.29
Kansas,2020-03-23,2.73,1.6300000000000001,3.88,2.33,3.2600000000000002
Kansas,2020-03-24,2.73,1.71,3.79,2.37,3.23
Kansas,2020-03-25,2.75,1.82,3.73,2.43,3.22
Kansas,2020-03-26,2.73,1.8900000000000001,3.64,2.43,3.15
Kansas,2020-03-27,2.58,1.79,3.39,2.29,2.95
Kansas,2020-03-28,2.4,1.68,3.17,2.12,2.73
Kansas,2020-03-29,2.2,1.52,2.92,1.97,2.5500000000000003
Kansas,2020-03-30,2.02,1.35,2.68,1.79,2.34
Kansas,2020-03-31,1.9000000000000001,1.29,2.58,1.68,2.21
Kansas,2020-04-01,1.8,1.21,2.46,1.56,2.07
Kansas,2020-04-02,1.72,1.1400000000000001,2.36,1.5,2.0
Kansas,2020-04-03,1.68,1.12,2.31,1.48,1.97
Kansas,2020-04-04,1.6,1.03,2.19,1.4000000000000001,1.8800000000000001
Kansas,2020-04-05,1.59,1.04,2.18,1.3900000000000001,1.86
Kansas,2020-04-06,1.55,1.01,2.13,1.35,1.81
Kansas,2020-04-07,1.49,0.96,2.06,1.28,1.73
Kansas,2020-04-08,1.44,0.9,1.98,1.27,1.72
Kansas,2020-04-09,1.33,0.8,1.87,1.1300000000000001,1.57
Kansas,2020-04-10,1.19,0.68,1.75,1.0,1.44
Kansas,2020-04-11,1.07,0.56,1.6400000000000001,0.86,1.3
Kansas,2020-04-12,0.93,0.41000000000000003,1.5,0.75,1.2
Kansas,2020-04-13,0.88,0.32,1.42,0.7000000000000001,1.16
Kansas,2020-04-14,0.86,0.31,1.43,0.6900000000000001,1.16
Kansas,2020-04-15,0.8300000000000001,0.26,1.3900000000000001,0.62,1.09
Kentucky,2020-03-06,4.0,1.58,8.290000000000001,2.83,5.57
Kentucky,2020-03-07,3.75,1.54,7.3100000000000005,2.8000000000000003,5.19
Kentucky,2020-03-08,3.56,1.49,6.71,2.65,4.82
Kentucky,2020-03-09,3.77,1.67,6.82,2.8000000000000003,4.95
Kentucky,2020-03-10,3.47,1.52,6.07,2.69,4.6000000000000005
Kentucky,2020-03-11,3.25,1.46,5.64,2.52,4.2700000000000005
Kentucky,2020-03-12,3.08,1.3900000000000001,5.3100000000000005,2.41,4.05
Kentucky,2020-03-13,3.15,1.41,5.22,2.41,4.0
Kentucky,2020-03-14,2.95,1.35,4.91,2.24,3.72
Kentucky,2020-03-15,2.96,1.4000000000000001,4.83,2.35,3.7800000000000002
Kentucky,2020-03-16,2.77,1.29,4.51,2.2,3.54
Kentucky,2020-03-17,2.89,1.44,4.57,2.34,3.64
Kentucky,2020-03-18,3.02,1.59,4.5600000000000005,2.46,3.69
Kentucky,2020-03-19,3.02,1.71,4.46,2.5500000000000003,3.69
Kentucky,2020-03-20,2.94,1.73,4.25,2.49,3.5300000000000002
Kentucky,2020-03-21,2.81,1.67,3.97,2.39,3.34
Kentucky,2020-03-22,2.73,1.71,3.83,2.33,3.2
Kentucky,2020-03-23,2.67,1.72,3.67,2.3000000000000003,3.1
Kentucky,2020-03-24,2.62,1.75,3.5500000000000003,2.3000000000000003,3.04
Kentucky,2020-03-25,2.63,1.82,3.47,2.34,3.02
Kentucky,2020-03-26,2.54,1.79,3.31,2.29,2.92
Kentucky,2020-03-27,2.35,1.67,3.09,2.08,2.66
Kentucky,2020-03-28,2.22,1.56,2.89,1.99,2.54
Kentucky,2020-03-29,2.1,1.5,2.77,1.87,2.39
Kentucky,2020-03-30,1.96,1.36,2.57,1.75,2.25
Kentucky,2020-03-31,1.79,1.21,2.38,1.56,2.04
Kentucky,2020-04-01,1.71,1.17,2.32,1.5,1.97
Kentucky,2020-04-02,1.67,1.1300000000000001,2.25,1.47,1.93
Kentucky,2020-04-03,1.56,1.03,2.13,1.35,1.8
Kentucky,2020-04-04,1.61,1.09,2.17,1.44,1.8900000000000001
Kentucky,2020-04-05,1.6300000000000001,1.1,2.15,1.47,1.9100000000000001
Kentucky,2020-04-06,1.6500000000000001,1.16,2.19,1.45,1.87
Kentucky,2020-04-07,1.7,1.22,2.22,1.52,1.93
Kentucky,2020-04-08,1.62,1.1500000000000001,2.12,1.45,1.85
Kentucky,2020-04-09,1.53,1.08,2.0300000000000002,1.36,1.75
Kentucky,2020-04-10,1.41,0.96,1.8900000000000001,1.27,1.6600000000000001
Kentucky,2020-04-11,1.23,0.79,1.72,1.06,1.44
Kentucky,2020-04-12,1.11,0.66,1.59,0.92,1.3
Kentucky,2020-04-13,1.02,0.5700000000000001,1.51,0.87,1.26
Kentucky,2020-04-14,0.9400000000000001,0.49,1.44,0.77,1.16
Kentucky,2020-04-15,0.91,0.44,1.4000000000000001,0.75,1.1500000000000001
Louisiana,2020-03-09,4.0,1.58,8.290000000000001,2.83,5.57
Louisiana,2020-03-10,3.77,1.78,6.48,2.96,4.94
Louisiana,2020-03-11,3.91,2.08,6.0200000000000005,3.17,4.82
Louisiana,2020-03-12,3.66,2.11,5.34,3.1,4.45
Louisiana,2020-03-13,3.47,2.16,4.89,2.96,4.09
Louisiana,2020-03-14,3.36,2.2,4.54,2.95,3.92
Louisiana,2020-03-15,3.31,2.34,4.37,2.98,3.8200000000000003
Louisiana,2020-03-16,3.21,2.36,4.12,2.85,3.5700000000000003
Louisiana,2020-03-17,3.17,2.43,3.97,2.88,3.5100000000000002
Louisiana,2020-03-18,3.22,2.5500000000000003,3.89,2.96,3.5100000000000002
Louisiana,2020-03-19,2.98,2.4,3.59,2.77,3.2600000000000002
Louisiana,2020-03-20,2.89,2.37,3.44,2.7,3.14
Louisiana,2020-03-21,2.66,2.2,3.18,2.48,2.88
Louisiana,2020-03-22,2.57,2.12,3.02,2.4,2.77
Louisiana,2020-03-23,2.5500000000000003,2.15,2.99,2.42,2.77
Louisiana,2020-03-24,2.48,2.1,2.88,2.34,2.66
Louisiana,2020-03-25,2.39,2.04,2.77,2.2600000000000002,2.56
Louisiana,2020-03-26,2.14,1.8,2.49,2.0300000000000002,2.32
Louisiana,2020-03-27,1.83,1.5,2.17,1.72,2.0
Louisiana,2020-03-28,1.86,1.54,2.19,1.75,2.02
Louisiana,2020-03-29,2.0,1.7,2.33,1.8900000000000001,2.15
Louisiana,2020-03-30,2.7,2.42,3.0,2.6,2.84
Louisiana,2020-03-31,2.8000000000000003,2.5500000000000003,3.0700000000000003,2.72,2.94
Louisiana,2020-04-01,2.7600000000000002,2.5300000000000002,3.0,2.69,2.89
Louisiana,2020-04-02,2.17,1.96,2.4,2.09,2.27
Louisiana,2020-04-03,1.68,1.48,1.9100000000000001,1.62,1.8
Louisiana,2020-04-04,1.17,0.96,1.3900000000000001,1.1,1.28
Louisiana,2020-04-05,0.8,0.58,1.02,0.71,0.89
Louisiana,2020-04-06,0.53,0.32,0.78,0.46,0.65
Louisiana,2020-04-07,0.59,0.36,0.8300000000000001,0.52,0.72
Louisiana,2020-04-08,0.42,0.18,0.66,0.34,0.54
Louisiana,2020-04-09,0.47000000000000003,0.22,0.72,0.39,0.6
Louisiana,2020-04-10,0.18,0.01,0.42,0.12,0.31
Louisiana,2020-04-11,0.07,0.0,0.34,0.01,0.15
Louisiana,2020-04-12,0.07,0.0,0.33,0.03,0.17
Louisiana,2020-04-13,0.04,0.0,0.32,0.02,0.15
Louisiana,2020-04-14,0.13,0.0,0.38,0.06,0.23
Louisiana,2020-04-15,0.25,0.02,0.52,0.14,0.36
Maine,2020-03-12,4.0,1.58,8.290000000000001,2.83,5.57
Maine,2020-03-13,3.97,1.71,7.29,2.9,5.23
Maine,2020-03-14,4.12,1.96,6.87,3.25,5.32
Maine,2020-03-15,3.67,1.83,5.88,2.93,4.63
Maine,2020-03-16,3.5300000000000002,1.84,5.41,2.82,4.3100000000000005
Maine,2020-03-17,3.18,1.71,4.84,2.5500000000000003,3.85
Maine,2020-03-18,2.92,1.58,4.4,2.38,3.5500000000000003
Maine,2020-03-19,2.63,1.41,3.99,2.16,3.23
Maine,2020-03-20,2.58,1.4000000000000001,3.83,2.16,3.17
Maine,2020-03-21,2.37,1.27,3.5500000000000003,1.93,2.87
Maine,2020-03-22,2.33,1.29,3.47,1.94,2.84
Maine,2020-03-23,2.2800000000000002,1.29,3.37,1.93,2.79
Maine,2020-03-24,2.11,1.16,3.14,1.78,2.6
Maine,2020-03-25,2.07,1.16,3.0700000000000003,1.76,2.5500000000000003
Maine,2020-03-26,2.07,1.2,3.04,1.77,2.5300000000000002
Maine,2020-03-27,2.05,1.19,2.95,1.76,2.49
Maine,2020-03-28,2.06,1.24,2.93,1.78,2.48
Maine,2020-03-29,2.0,1.23,2.85,1.74,2.41
Maine,2020-03-30,1.8800000000000001,1.1400000000000001,2.7,1.61,2.25
Maine,2020-03-31,1.84,1.1,2.6,1.58,2.2
Maine,2020-04-01,1.72,1.01,2.47,1.45,2.05
Maine,2020-04-02,1.62,0.93,2.36,1.37,1.96
Maine,2020-04-03,1.51,0.8300000000000001,2.24,1.26,1.84
Maine,2020-04-04,1.37,0.7000000000000001,2.1,1.1400000000000001,1.72
Maine,2020-04-05,1.22,0.55,1.95,0.99,1.57
Maine,2020-04-06,1.12,0.45,1.86,0.87,1.45
Maine,2020-04-07,1.06,0.37,1.79,0.8200000000000001,1.41
Maine,2020-04-08,1.05,0.33,1.76,0.8200000000000001,1.42
Maine,2020-04-09,1.07,0.35000000000000003,1.8,0.81,1.41
Maine,2020-04-10,1.1500000000000001,0.44,1.9100000000000001,0.91,1.52
Maine,2020-04-11,1.24,0.51,1.97,0.97,1.57
Maine,2020-04-12,1.32,0.63,2.08,1.03,1.62
Maine,2020-04-13,1.36,0.66,2.08,1.07,1.6500000000000001
Maine,2020-04-14,1.36,0.6900000000000001,2.09,1.09,1.6600000000000001
Maine,2020-04-15,1.33,0.66,2.0300000000000002,1.06,1.62
